some_fake_1910_title_10;Sherlock Holmes' ending controversy;;Kontroverse zum Ende von Sherlock Holmes;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_10;After a massive fan outcry due to the bittersweet death of the famous detective, author Sir Arthur Conan Doyle decides to bring him back from the dead, providing clarification and closure.;;Nach massivem Aufschrei der Fans zum bittersüßen Ende des berühmten Detektivs, entschließt sich Sir Arthur Conan Doyle ihn wiederzubeleben und verspricht Klarheit und Abschluss.;;;;;;;;;;;x,,,,,,,,,,,
some_fake_1910_title_11;Dreadnought hoax;;Schlachtschiff-Humbug;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_11;A group of young artistocrats, disguised with turbans and blackened faces as a party of Abyssinian princes, trick their way into the Royal Navy's flagship for a private tour of the vessel.;;Gruppe junger Aristokraten, verkleidet als Delegation des abessinischen Prinzen, mit Turbanen und geschwärzten Gesichtern, erschwindelt private Führung durch Flagschiff der königl. Marine.;;;;;;;;;;;x ,,,,,,,,,
some_fake_1910_title_12;Radios Killing Culture?;;Zerstören Radios die Kultur?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_12;The radio has recently come about, causing concerns that it will kill society and socialization. Proponents say only thought-provoking and intelligent broadcasts will be considered.;;Mit Einführung des Radios wächst die Sorge um den Fortbestand der Gesellschaft und Sozialisation. Befürworter betonen, dass nur zum Nachdenken anregende, intelligente Sendungen geplant werden.;;;;;;;;;;;x ,,,,,,,,,,,
some_fake_1910_title_13;Revolt of the Lash;;Der Peitschen-Aufstand;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1910_13;Black crewmen of the Brazilian Navy mutiny against their white officers. They threaten to fire upon Rio de Janeiro if racial abuse and physical violence against lower ranks are not abolished.;;Schwarze Besatzung der brasil. Marine meutert gegen ihre weißen Offiziere. Sie fordern Ende der Rassendiskriminierung und körperlichen Gewalt gg. Untergebene oder Rio de Janeiro werde brennen.;;;;;;;;;;;x ,,,,,,,,,,,,,,
some_fake_1920_title_1;Flight record;;Flugrekord;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_1;Charles Lindbergh becomes the first person to fly solo across the Atlantic Ocean (May 20–21, 1927), nonstop from New York to Paris.;;Charles Lindbergh überfliegt als erster Mann solo und nonstop den Atlantischen Ozean von New York nach Paris (20.-21. Mai 1927);;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1920_title_2;To the stars!;;Zu den Sternen!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_2;World’s first flight of a liquid-fueled rocket by Robert Goddard.;;Weltweit erster Raketenflug mit Flüssigtreibstoff von Robert Goddard.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_title_3;An end to beards?;;Das Ende der Bärte?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_3;First electric razor patented by the American manufacturer Col. Jacob Schick.;;Erster elektr. Rasierer vom amerikanischen Hersteller Col. Jacob Schick patentiert.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_title_4;The future of music;;Zukunftsmusik;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_4;The first selective Jukeboxes introduced by the Automated Musical Instrument Company.;;Erster Musikautomat mit Musikwahl von Automated Musical Instrument Company vorgestellt.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_title_5;We don't know why;;Wir wissen nicht warum;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_5;Pole-sitting fad sweeps western world.;;Pfahlsitzen-Marotte erobert westl. Welt.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_title_6;Editorial:;;Redaktionelles:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_6;This 'television' genuinely will destroy western civilisation. Today, horrendous wooden puppets, tomorrow, horrendous drunken and lascivious twenty-somethings? (see page 10);;Fernseher werden westliche Zivilisation vernichten (mehr auf Seite 10);;;;;;;;;;;x,,,,,,,,,,,
some_fake_1920_title_7;Editorial:;;Redaktionelles:;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_7;This 'jazz' will destroy western civilisation. Never in the history of music has such a corrupting rhythm been heard. The jungle beat has no place in our repressed society (pg. 10) ;;Jazz wird westl. Zivilisation vernichten (weiter auf Seite 10);;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_title_8;The jazz craze!;;Der Jazz-Wahn!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_8;A new fad has awakened the passions of the nation's music-listeners. Frenetic dancing, unchaperoned licentiousness and race-mixing are natural byproducts of this far out and wrong musical form.;;Musikliebhaber von neuer Marotte erfasst: Frenetische Tänze, Zuchtlosigkeit und Rassenvermischung sind Nebenprodukte dieser falschen Musikform.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1920_title_9;Literary digest: Ulysees;;Literatur-Übersicht: Ulysees;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_9;Penned by Irish-man of some repute, James Joyce, Ulysees describes one day in the life of a Dublin protagonist merely living his life in a normal fashion, struggling... (continued on page 19);;Bekannter Ire James Joyce beschreibt in Ulysees einen Tag im Leben eines Protagonisten in Dublin und seinen Widrigkeiten (mehr auf Seite 19);;;;;;;;;;;x,,,,,,,,,,,
some_fake_1920_title_10;To Egypt!;;Auf nach Ägypten!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_10;More astounding archaeological discoveries occured today in the Nile region, furthering the international fascination with all things Oriental... (continued on page 2);;Weitere erstaunliche, archäologische Entdeckungen in der Nil-Region befeuern Faszination mit dem Orientalischen … (weiter auf Seite 2);;;;;;;;;;;x,,,,,,,,,,,,
some_fake_1920_title_11;Bauhaus architecture;;Bauhaus-Architektur;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_11;A futuristic new artistic archetectural style, known as Bauhaus, has risen to prominence in the cities of Weimar, Berlin and Dessau.;;Futuristischer, neuer Kunst-Architekturstil, bekannt als Bauhaus, erobert die Städte Weimar, Berlin und Dessau.;;;;;;;;;;;x,,,,,,,
some_fake_1920_title_12;Oddball duo cause chaos;;Verrücktes Duo erzeugt Chaos;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_12;Two men, one fat and one thin, have appeared in court accused of mischief-making and general buffoonery. Due to the severity of the crime, which involved the demolition of a house and theft of an ass, prosecuters are expected to seek the death penalty.;;Zwei Männer, einer dick, einer dünn, stehen wegen groben Unfugs und grober Clownerei vor Gericht. Aufgrund der Schwere der Vorwürfe, die die Zerstörung eines Hauses und Diebstahl umfassen, wird die Forderung der Todesstrafe durch Ankläger erwartet.;;;;;;;;;;;x,,,,,
some_fake_1920_title_13;Men's Dress Reform Party;;Partei zur Reform von Männerkleidung;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_1920_13;New movement urges men to dress more beautifully and hygienically. 'Most members wish for shorts, a few for the kilt, nearly all hate trousers.' The MDRP also opposes the wearing of hats.;;Neue Bewegung fordert Männer zu ansehnlicherer und sauberer Kleidung auf. 'Viele Mitglieder wünschen sich kurze Hosen, manche Kilts, fast alle hassen lange Hosen.' MDRP lehnt auch Hüte ab.;;;;;;;;;;;x,,,,,,,,,,
some_fake_ANY_title_1;Dog bites a child.;;Hund beißt Kind.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_1;Vicious animal attack leaves community in shock, parents concerned with safety of their children demand action. ;;Brutale Tierattacken schockieren Gemeinde, Eltern fürchten um die Sicherheit ihrer Kinder und fordern Taten.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_ANY_title_2;Global cooling.;;Globale Abkühlung.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_2;Scientists warn another ice age might be starting as recorded temperatures drop from year to year.;;Forscher warnen vor neuer Eiszeit, da Temperaturen jährlich fallen.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_3;Missing child found;;Vermisstes Kind gefunden;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_3;He was hiding in a barn! The missing child case resolved after extensive search by local volunteers discovers the child hiding in the nearby abandoned building.;;Versteckt in einer Scheune! Der Fall eines vermissten Kindes fand gutes Ende, nachdem engagierte Suchmannschaften es in einem nahen, verlassenen Gebäude fanden.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_ANY_title_5;Damsel brutally murdered;;Maid brutal ermordet;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_5;The horrifically-mutilated corpse of a damsel was discovered yesterday tied to a train track. The public is advised to be on the lookout for a man with a large moustache, a top hat and a black opera cloak.;;Entsetzlich entstellter Körper einer jungen Maid wurde gestern, an Eisenbahnschienen gefesselt, gefunden. Fahndung nach Mann mit Schnauzbart, Zylinder und schwarzem Umhang läuft.;;;;;;;;;;;x,,,,,,,,,,
some_fake_ANY_title_6;Rabbit emerges from hat;;Der Hase aus dem Hut;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_6;A man, who claimed to possess mystic powers, was seen to produce a rabbit from a top hat yesterday. He is currently being investigated on suspicion of unnatural practises.;;Ein Mann mit angeblich mystischen Kräften wurde gestern gesehen, als er einen Hasen aus dem Hut zauberte. Untersuchungen mit Verdacht auf unnatürliche Praktiken im Gange.;;;;;;;;;;;x,,,,,,,,,,,
some_fake_ANY_title_7;A glimpse into the year 2000;;Ein Blick in das Jahr 2000;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_7;A prominent futurologist has granted an insight into the distant year 2000 A.D. Speaking to our futurology correspondent," he said ""By 2000 each landed gentleman will own at least 5 hot-air balloons"".;;Ein bekannter Zukunftsforscher gibt Einblick in das ferne Jahr 2000 A.D. Er sagt: “Im Jahr 2000 besitzt jeder Gentleman wenigstens 5 Heißluftballons”.;;;;;;;;;;;x",,,,,,,,,,,,,
some_fake_ANY_title_8;News counterfeiting!;;Gefälschte Nachrichten!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_8;An Irish-man, a Pole, and a Prussian were arrested yesterday as part of an ongoing investigation into a shadowy cabal which concocted news stories and presented them as if they were factual.;;Festnahmen gegen einen Iren, Polen und Preußen im Rahmen der Untersuchung einer Schattenorganisation, die der Erstellung falscher Nachrichten und deren Verkauf als Fakten verdächtigt werden.;;;;;;;;;;;x,,,,,,,,,,
some_fake_ANY_title_9;12 Gored!;;12 aufgespießt!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_9;An enraged gentleman cow gored 5 men and 7 women to death yesterday. The gentleman cow, who had previously been of a gentle nature, was beheaded by a passing chimney-sweep.;;Wütender Bulle tötete gestern 5 Männer und 7 Frauen. Das vormals als sanft bekannte Tier wurde von einem vorbeikommendem Schornsteinfeger enthauptet.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_ANY_title_10;Bridge collapse!;;Brücke eingestürzt!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_10;Claims the life of a butcher just outside our nation's capital. The bucther, who was a character of some repute in the locality in question, is survived by his brother, a baker, and a son who manufactures and sells candlesticks.;;Ein Metzger wurde außerhalb unserer Hauptstadt in den Tod gerissen. Der lokal bekannte Metzger hinterlässt seinen Bruder, einen Bäcker und einen Sohn, der Kerzenhalter herstellt und verkauft.;;;;;;;;;;;x,,,,,,,,
some_fake_ANY_title_11;Balkans quiet;;Ruhe im Balkan;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_11;Serbs, Croats, Bosnians, Turks, Bulgarians, Romanians, Albanians and Greeks came together last Sunday to celebrate the great peace in which the Balkan peninsula presently bathes.;;Serben, Kroaten, Bosnier, Türken, Bulgaren, Rumänen, Albaner und Griechen feierten letzten Sonntag den großen Frieden, der zur Zeit im Balkan herrscht.;;;;;;;;;;;x,
some_fake_ANY_title_12;Letter to the editor;;Brief an den Herausgeber;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_12;A reader calls attention to careless ferry pilots putting lives of passengers at risk with their reckless full speed driving and risky manoeuvres. ;;Ein Leser warnt vor leichtsinnigen Fährenkapitänen, die mit rücksichtsloser Geschwindigkeit und riskanten Manövern das Leben ihrer Passagiere riskieren.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_13;The weather;;Das Wetter;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_13;Probabilities for the next week: Cloudy and rainy, with north and north-east winds and lowering temperatures. ;;Aussichten für nächste Woche: Wolkig und Regen, mit Winden aus Nord und Nordost und niedrigen Temperaturen.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_ANY_title_14;Tragic city fire;;Tragisches Feuer in Stadt;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_14;Fire Department blamed for demonstrating a lack of discipline and efficiency allowing fire to spread across multiple blocks leading to the biggest and most tragic city fire to date. ;;Feuerwache wegen fehlender Disziplin und Effizienz für das Ausbreiten eines Feuers über mehrere Häuser verantwortlich gemacht, das zum größten Brand aller Zeiten in der Stadt führte.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_15;Fishhook robbery!;;Angel-Raub;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_15;Police inform us that a robber managed to steal a substantial amount of money from a  teller's desk at a local bank using a fishhook and a stick while the teller was being distracted by an accomplice.;;Die Polizei berichtet vom Raub eines beachtlichen Geldbetrags in lokaler Bank unter Verwendung eines Angelhakens und Stockes, während Komplize den Kassenbeamten ablenkte.;;;;;;;;;;x;,,,,,,,,,,,,,
some_fake_ANY_title_16;Let them jump!;;Lasst sie springen!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_16;If children have to be still it's a torture for them, scientists claim. Rapid movement of body being the correct expression of joy at very young age should be encouraged not frowned upon. ;;Forscher bezeichnen das Stillsitzen müssen von Kindern Folter. Ausdauernde Bewegung ist wichtig zum Ausdruck von Freude für kleine Kinder und sollte nicht unterdrückt werden.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_17;Wooden pavements;;Hölzerne Bürgersteige;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_17;A new describes chemical processes of hardening wood to increase its endurance beyond that of traditional building materials. Should city boards begin paving streets with wooden panels?;;Neue Untersuchung enthüllt chemische Prozesse zur Härtung von Holz im Bauwesen. Sollte die Stadt Straßen mit Holz pflastern?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_18;Life without food?;;Leben ohne Nahrung?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_18;A man claiming he can abstain from food for at least 30 days and retain full physical and mental fitness challenges physicians to subject his abilities to a test. ;;Ein Mann behauptet, 30 Tage ohne Nahrung bei voller körperlicher und geistiger Stärke überleben zu können, und fordert Forscher heraus, ihn zu testen.;;;;;;;;;;;x,,,,,,,,,,,
some_fake_ANY_title_19;Deadly fever;;Fatales Fieber;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_19;Two sailors from a brig returning from tropical areas are reported to have died of an unknown fever. They experienced severe chills followed by extreme thirst and delusions until both eventually perished.;;Zwei aus den Tropen heimkehrende Seefahrer sind an einem unbekannten Fieber gestorben. Die Symptome reichen von Schüttelfrost über extremen Durst bis hin zu Wahnvorstellungen.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_20;Artificial diamonds;;Künstliche Diamanten;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_20;A European chemist claims by the process known only to himself he managed to coat an ordinary crystal with a surface resembling in every respect that of a real diamond. ;;Europäischer Chemiker behauptet, mit einem nur ihm bekannten Prozess einen normalen Kristall mit Material ummantelt zu haben, der ihn in allen Aspekten zum Diamanten macht.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_ANY_title_22;Letter from God;;Brief von Gott;;;;;;;;;;;x,,,,,,,,,,,,,,
"some_fake_ANY_22;One of the poor members of our society receiving a charity letter marked as ""from God"" responded by giving thanks for the money received", but warns the deity against tax levy and post office theft.;;Ein armes Mitglied unserer Gesellschaft dankt dem Sender eines Almosenbriefes “von Gott” für erhaltenes Geld, warnt Sender jedoch vor Steuerforderungen und Briefraub.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_ANY_title_23;Medical news;;Medizin-Neuheiten;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_23;Top European doctors have speculated that smoke from factory stacks could be responsible for the increased level of respiratory problems seen amongst children.;;Führende europäische Ärzte verdächtigen Rauch aus Fabrikschloten als Ursache für Zunahme von Atemstörungen unter Kindern.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_24;Vampyre hysteria;;Vampir-Hysterie;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_24;Another outbreak of vampyre hysteria has occurred in Romanian lands. Superstitious peasants have taken to daubing their necks with garlic in a bid to ward off the nefarious ghouls.;;Ein neuer Fall von Vampir-Hysterie in Rumänien. Abergläubische Passanten schmieren Nacken mit Knoblauch ein, zum Schutz vor bösartigen Ghulen.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_25;Wolves kill four;;Wölfe töten vier;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_25;A pack of wolves raided a town in Siberia last week and killed four of the inhabitants. Armed policemen have been dispatched to the area to hunt down the lupine beasts.;;Ein Wolfsrudel überfiel letzte Woche ein Dorf in Sibirien und tötete vier Einwohner. Bewaffnete Polizeikräfte jagen die Bestien.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_26;Horrific puppets;;Schreckliche Puppen;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_26;Ghastly puppets have become a generally accepted part of daily life. The latest terrifying abomination to make its presence felt is a smiling wooden boy with a fixed grin, styled “Bimbo”.;;Schreckliche Puppen finden mehr Akzeptanz. Neueste Abartigkeit ist ein debil grinsender Holzjunge im Bimbo-Stil.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_27;Drinking contest;;Trinkwettbewerb;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_27;Irish-man Bill Whelan bested rivals from Russia and Scotland in an alcohol-consuming contest in New York last week. He attributed his victory to ‘sheer love of booze’ from his hospital bed.;;Der Ire Bill Whelan schlägt in New York Rivalen aus Russland und Schottland in einem Alkohol-Trinkwettbewerb. Den Sieg schrieb er vom Krankenbett aus der “Liebe zum Fusel” zu.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_28;Oldest man;;Ältester Mann;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_28;Respected gentleman Jimmy Williams has been named oldest man alive. Williams, from American’s deep south, politely entreated reporters from this news-paper to remove themselves from his lawn.;;Der respektierte Gentleman Jimmy Williams wurde zum ältesten lebenden Mann ernannt. Williams, aus dem tiefsten Süden Amerikas, bat unsere Reporter höflich, sein Land zu verlassen.;;;;;;;;;;;x,,,,,,,,,
some_fake_ANY_title_29;BANK ROBBERY!;;BANKRAUB!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_29;Local bank in $ANYPROVINCE$ has been invaded by a masked gang of ne'er-do-wells. The police are searching for the criminals and is granting a reward for any information leading to their capture.;;Lokale Bank in $ANYPROVINCE$ von maskierter Gang überfallen. Die Fahndung nach den Kriminellen läuft, eine Belohnung für Informationen, die zur Ergreifung führen, wurde ausgesprochen.;;;;;;;;;;;x,,,,,,,,,,,
some_fake_ANY_title_30;Piano Cat on tour;;Klavierkatze auf Tour;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_30;The famous feline pianist known simply as the Piano Cat is scheduled to arrive in $OURCAPITAL$ this week. The cat artist is expected to play a series of classical pieces.;;Die als Klavierkatze berühmte Katzenpianistin wird diese Woche in $OURCAPITAL$ ankommen. Sie soll eine Reihe klassischer Stücke spielen.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_31;Special Lectures;;Spezial-Vorlesungen;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_31;The Council of Science of $OURCAPITAL$ is to present a series of special lectures on the origins of civilisation in the Fertile Crescent. Special presentations of pottery shards from Tyre are planned.;;Der Wissenschaftsrat von $OURCAPITAL$ wird eine Reihe von Spezial-Vorlesungen zu den Ursprüngen der Zivilisation im Fruchtbaren Halbmond halten. Eine Präsentiation von Tonscherben aus Tyros ist eingeplant.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_32;HEED! HEED!;;ACHTUNG! ACHTUNG!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_32;A storm of gigantic proportions is incoming. Instructions from Public Safety officials are: Do not sweep any chimneys during the storm. Accidents may occur if this warning is not heeded.;;Ein Sturm von gigantischem Ausmaß wird erwartet. Offizielle der öffentlichen Sicherheit raten: Reinigt keine Kamine während des Sturms, andernfalls drohen Unfälle.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_34;Trade Summit;;Handels-Gipfeltreffen;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_34;Current European and International Tariffs as well as protectionist practices will be discussed next Thursday in $OURCAPITAL$.;;Aktuelle europäische und internationale Zölle und Schutzmaßnahmen werden nächsten Donnerstag in $OURCAPITAL$ diskutiert.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_35;Postal Convention;;Tagung der Post;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_35;Today $OURCOUNTRY_ADJ$ and foreign authorities are assembled to discuss postage fees for all letters sent overseas.;;$OURCOUNTRY_ADJ$ und ausländische Offizielle diskutieren heute Postgebühren für Überseebriefe.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_36;Modern Coal Trade;;Moderner Kohlehandel;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_36;The free trade of coal for railway locomotives and eventually seafaring ships in the western world is being discussed today at the local Chamber of Commerce.;;Die Handelskammer diskutiert heute über den freien Kohlehandel für Lokomotiven und Schifffahrt in der westlichen Welt.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_37;Unlikely to become Cardinal;;Wird wohl nicht Kardinal;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_37;Unofficial comments from Pope's inner circle in Vatican denounce the rumors of the coming elevation of Archbishop as premature.;;Inoffizielle Kommentare aus dem inneren Zirkel des Papstes im Vatikan nennen Gerüchte zu geplanter Beförderung des Erzbischofs vorschnell.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_38;General's funeral.;;General-Beerdigung;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_38;A former general and banker who died at his house last week to be buried today. Only his intimate friends will be present at the ceremony.;;Ein Ii seinem Haus verstorbener, früherer General und Banker wird heute im engsten Freundeskreis beerdigt. ;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_39;Mountain top birth;;Geburt auf Berggipfel;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_39;A woman who fell ill during ascension to the mountain top was taken by her two companions to a shelter 4000 feet above sea level to give birth to a healthy boy.;;Während Bergaufstiegs erkrankte Frau wird von zwei Begleitern zu Schutzhütte auf 4000 Metern gebracht und bringt gesunden Jungen zur Welt.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_40;Moral expansion?;;Moralische Ausdehnung?;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_40;Can we allow history to record that we crushed foreign peoples' dreams of freedom by subjugating them to our government? Can we govern them without their consent?;;Ist es rechtens, den Traum nach Freiheit ausländischer Völker von unserer Regierung zu unterdrücken und sie ohne ihre Zustimmung zu regieren?;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_41;Blackmailer arrested.;;Erpresser verhaftet.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_41;A former actor and an alleged deserter from the army was today jailed for annoying a famous actress with requests for money.;;Ehemaliger Schauspieler und mutmaßl. Deserteur der Armee heute verhaftet wegen Geldforderungen an bekannter Schauspielerin.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_42;Skirting evil;;Böse Rocklänge;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_42;Fashion cannot dictate the dust of the sidewalks to be dragged into homes, a physician claims, and demands women abandon the new trend of wearing trailing skirts for health reasons.;;Mode sollte den Staub der Straßen nicht ins Heim tragen. Mediziner fordert von Frauen aus Gesundheitsgründen, den neuen Trend der Schleppenröcke nicht mitzumachen.;;;;;;;;;;;x,,,,,,,,,,,
some_fake_ANY_title_43;Faith cure kills child;;Heilung durch Gebet  tötet Kind;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_43;A 12 yearsold girl sick with dysentery died at a local hospital after parents replaced the family physician with a faith doctor.;;12 Jahre altes Mädchen stirbt in Krankenhaus, nachdem Eltern den Familienarzt durch Prediger ersetzen.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_44;Respect of Yardies gained!;;Respekt der Yardies verdient!;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_44;A local man from $ANYPROVINCE$ reports having beat down many men armed with rifles in a local pub. The man claimd the assailants put themselves at a disadvantage by using weapons.;;Einwohner von $ANYPROVINCE$ schlägt mit Gewehren bewaffnete Männer in Bar. Er behauptet, die Waffen waren ihr Nachteil.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_45;Article review;;Artikel-Review;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_45;All newspaper articles to be subjected to a review by a special board to confirm their accuracy and truthfulness. In unrelated news: The journalist writing about wooden pavements has vanished.;;Alle Nachrichten werden von einem speziellen Team auf Genauigkeit und Wahrheit geprüft. Davon unabhängig: Journalist, der von hölzernem Straßenbelag berichtete, wird vermisst.;;;;;;;;;;;x,,,,,,,,,,,,
some_fake_ANY_title_46;Law discussed;;Gesetz-Diskussion;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_46;Lawyers from all over the country convened today in $OURCAPITAL$ to discuss eventual updates to the country's judiciary system in matters of civil and criminal law.;;Anwälte aus gesamtem Land trafen sich heute in $OURCAPITAL$, um mögliche Gesetzesaktualisierungen im zivilen und Straf-Recht zu diskutieren.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_48;The history of $OURCOUNTRY$;;Die Geschichte von $OURCOUNTRY$;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_48;A definitive multivolume work on the history of the $OURCOUNTRY_ADJ$ civilization has finally been completed. Leading historians proclaim it the greatest reference yet, true to our heroic deeds.;;Ein mehrere Bänder umfassendes Werk zur Geschichte der $OURCOUNTRY_ADJ$ Zivilisation wurde fertiggestellt. Führende Historiker nennen es die beste Referenz all unserer heroischen Taten.;;;;;;;;;;;x,,,,,,,,,,,,,
some_fake_ANY_title_49;Bach Concert;;Bach-Konzert;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_49;A dash of nostalgia for all enthusiasts of music. A collection of Bach's most famous pieces will be played by the $OURCOUNTRY_ADJ$ National Orchestra next week in the Grand Concert Hall of $OURCAPITAL$. ;;Nostalgie für alle Musikliebhaber. Eine Sammlung von Bachs bekanntesten Werken wird nächste Woche vom $OURCOUNTRY_ADJ$ National-Orchester in der Konzerthalle von $OURCAPITAL$ aufgeführt.;;;;;;;;;;;x,,,,,,,,,,,,,,
some_fake_ANY_title_50;Stone delivered;;Stein geliefert;;;;;;;;;;;x,,,,,,,,,,,,,,
